id,queue,age_from_ticket_submitted,age_from_ticket_started,days_before_service,fs_scheduler_id,requested_by,queue_status,status,sales_order_number,invoice,service_type,customer,property,location,state,sign_theme,sign_type,comments,start_time,notes,created_date,created_by,vendor_inv_number,vendor_cost,invoice_date,invoice_number,acc_status,platform,billable,request_date,installers,isVendor,total_techs,fullWorkOrderId,dateSubmitted,workOrderTicketId,createdDateWorkOrder,createdByWorkOrder,timeToComplete,full_request_date,endTime,co_number,customer_cancelled,cancellation_comments,cancelled_type,out_of_state,invoice_notes,title,backgroundColor,borderColor,color,property_phone_number,zip_code,compliance_license_notes,createdByUserName,turnover_fsid,group_id,full_address,published,eyeFiAsset,customerAsset,paper_work_location,zone_codes,contractor_codes,fs_calendar_id,active,notice_email_date,request_id,fs_lat,fs_lon
7804,,,,-25,7804,"Lindsay Rogers",,"Rescheduled - NB","JIRA OP-8155",,Relocation,AGS,"Ballys Shreveport",Shreveport,LA,"360 4POD Premium","4POD Premium 360","
No Comments

-------

Serial #: EF1119221009
Customer Sign Part #: C39-00048
Sign Manufacture: AGS-EYEFI
Customer Product #: C39-00048
          ",08:00:00,"Serial #: EF1119221009
Customer Sign Part #: C39-00048","2026-03-20 10:47:43",125,,,,,,"Orion Premium 360",Yes,2026-03-30,"No techs assigned",,,7804-5405,,5405,,,120,"2026-03-30 08:00:00","2026-03-30 10:00:00",,,,,Yes,,"AGS Ballys Shreveport (Relocation)",#B10DC9,#B10DC9,#fff,,71101,,"Adriann Kamakahukilani",,,"Ballys Shreveport,451 Clyde Fant Pkwy,Shreveport,LA,71101",1,,,,"Zone 4",,,1,,1144,32.5174,-93.74438
7811,,,,-23,7811,"Lindsay Rogers",,Completed,"JIRA OP-8155",3412.50,Relocation,AGS,"Ballys Shreveport",Shreveport,LA,"360 4POD Premium","4POD Premium 360","
No Comments

-------

Serial #: EF1119221009
Customer Sign Part #: C39-00048
Sign Manufacture: AGS-EYEFI
Customer Product #: C39-00048
          ",08:00:00,"Serial #: EF1119221009
Customer Sign Part #: C39-00048","2026-03-27 12:42:50",125,NA,0,4/24/26,2026/I-00903,INVOICED,"Orion Premium 360",Yes,2026-04-01,"CNC Signs",1,1,7811-5406,,5406,,,120,"2026-04-01 08:00:00","2026-04-01 10:00:00",,,,,Yes,,"AGS Ballys Shreveport (Relocation)",#17B169,#17B169,#fff,,71101,,"Adriann Kamakahukilani",,,"Ballys Shreveport,451 Clyde Fant Pkwy,Shreveport,LA,71101",1,,,Accounting,"Zone 4",2,,1,,1144,32.5174,-93.74438
7805,,5,,-21,7805,"Victor Estrella",,Completed,110000021320,3000.00,Removal,Yaamava,"San Manuel Casino",Highland,CA,,,,07:00,,"2026-03-24 06:53:08",125,NA,0,4/22/2026,2026/I-00871,INVOICED,"Konami 360 ",Yes,2026-04-03,"Stanley Pacheco, Ulysses Herrera",0,2,7805-5390,"2026-04-19 13:47:43",5390,,,120,"2026-04-03 07:00","2026-04-03 09:00:00",,,,,Yes,,"Yaamava San Manuel Casino (Removal)",#17B169,#17B169,#fff,,92346,,"Adriann Kamakahukilani",,,"San Manuel Casino,777 San Manuel Blvd,Highland,CA,92346",1,"None Simtech Sign",12335,,"Zone 9",,,1,,,,
7801,,,,-18,7801,"Erica Franklin",,Confirmed,SORT209010,,Removal,AGS,"MGM National Harbor","Oxon Hill",MD,"Pirate Plunder & Golden Blessings / Golden Win","360sign | Starwall 3x1","
Requesting Game Floor removal April 6th @ 8am

AGS Field Service: James Fennessy +1 410 300 3515 & Robert Simons +1 443 525 0302
AGS Field Service Supervisor: Eugene Cole +1 443 255 6186

Casino Contact: Philip Quidilla, Slot Technical Manager, M# 301.379.2172 / W# 301.971.5627

C39-00048, KIT 360 SIGN COMMON COMPONENTS OU49C MERCHANDISING 
  Theme: Pirate Plunder & Golden Blessings
   Serial # EF0820211031

C56-00040, STARWALL COMPLETE ASSEMBLY 3X1 CONFIGURATION
    Theme: Golden Win
     Serial # EF0824211035

-------

Serial #: EF0820211031 / EF0824211035
Customer Sign Part #: C39-00048, KIT 360 SIGN COMMON COMPONENTS OU49C MERCHANDISING & C56-00040, STARWALL COMPLETE ASSEMBLY 3X1 CONFIGURATION
Sign Manufacture: Eyefi
Customer Product #: 
          ",08:00:00,"C39-00048, KIT 360 SIGN COMMON COMPONENTS OU49C MERCHANDISING 
  Theme: Pirate Plunder & Golden Blessings
   Serial # EF0820211031

C56-00040, STARWALL COMPLETE ASSEMBLY 3X1 CONFIGURATION
    Theme: Golden Win
     Serial # EF0824211035","2026-03-19 06:27:33",125,,,,,,"4 Curve Carousel w/ 360sign",Yes,2026-04-06,"Dylan Chun, Stanley Pacheco",0,2,7801-5391,,5391,,,120,"2026-04-06 08:00:00","2026-04-06 10:00:00",,,,,Yes,,"AGS MGM National Harbor (Removal)",#e69500,#e69500,#fff,,20745,,"Adriann Kamakahukilani",,,"MGM National Harbor,101 MGM National Avenue,Oxon Hill,MD,20745",1,,"EF0820211031,EF0824211035",,"Zone 1",,,1,,1141,38.795119,-77.009868
7823,,,,-18,7823,"Randall Heady",,Completed,PO099004,945.00,Repair,ATI,"Four Winds South Bend Casino","South Bend",IN,,,,08:00,,"2026-04-06 12:57:15",125,260025,726.95,4/22/26,2026/I-00872,INVOICED,"Scratched Sign",Yes,2026-04-06,"Superior Sign Company",1,1,7823-5407,,5407,,,120,"2026-04-06 08:00","2026-04-06 10:00:00",,,,,Yes,,"ATI Four Winds South Bend Casino (Repair)",#17B169,#17B169,#fff,,46614,,"Adriann Kamakahukilani",,,"Four Winds South Bend Casino,3000 Prairie Avenue,South Bend,IN,46614",1,,,Accounting,"Zone 3",2,,1,,,,
7810,,,,-17,7810,"Tracee Randall",,Confirmed,ZUSM-01195,,Removal,Zitro,"Hollywood Mahoning Valley",Youngstown,OH,"Legendary Sword",POD,"
No Comments

-------

Serial #: 
Customer Sign Part #: SGN-03480-100U  & VWL-03480-410U
Sign Manufacture: The fi
Customer Product #: 
          ",08:00:00,"Customer Sign Part #: SGN-03480-100U  & VWL-03480-410U","2026-03-26 13:49:30",125,,,,,,"360Â° Round Sign w/LED Wedges",Yes,2026-04-07,"Dylan Chun, Stanley Pacheco",0,2,7810-5392,,5392,,,120,"2026-04-07 08:00:00","2026-04-07 10:00:00",ZUS-000385,,,,Yes,,"Zitro Hollywood Mahoning Valley (Removal)",#e69500,#e69500,#fff,,44515,,"Adriann Kamakahukilani",,,"Hollywood Mahoning Valley,655 North Canfield Niles Road,Youngstown,OH,44515",1,,,,"Zone 3",,,1,,1151,41.115538,-80.761231
7781,,,,-17,7781,"Tracee Randall",,"Cancelled - NB",ZUSM-01447,,Install,Other,"Cache Creek Casino",Brooks,CA,"Brave Dragon",POD,"
Licensing says check in w/security

-------

Serial #: 
Customer Sign Part #: VWL-03536-400
Sign Manufacture: The fi
Customer Product #: 
          ",08:00:00,"Customer Sign Part #: VWL-03536-400","2026-03-03 06:40:12",125,,,,,,"Merlin POD",Yes,2026-04-07,"No techs assigned",,,,,,,,120,"2026-04-07 08:00:00","2026-04-07 10:00:00",ZUS-000367,,"Will be rescheduled",,Yes,,"Other Cache Creek Casino (Install)",#DA70D6,#DA70D6,#fff,,95606,,"Adriann Kamakahukilani",,,"Cache Creek Casino,14455 State Highway 16,Brooks,CA,95606",1,,,,"Zone 9",,,1,,1127,38.735474,-122.140808
7821,,17,,-17,7821,"Hadji Cometa",,Completed,1528796,850.00,Install,IGT,"Caesars Palace","Las Vegas",NV,"WOF ",3x1,"
No Comments

-------

Serial #: 
Customer Sign Part #: VWL-03505-310
Sign Manufacture: FI
Customer Product #: 
          ",05:00,"Customer Sign Part #: VWL-03505-310","2026-04-02 10:17:07",125,NA,0,4/22/26,2026/I-00873,INVOICED,"WOF Trio",Yes,2026-04-07,"Proto tech 1 ., Ulysses Herrera",0,2,7821-5393,"2026-04-07 13:41:49",5393,,,120,"2026-04-07 05:00","2026-04-07 07:00:00",,,,,No,,"IGT Caesars Palace (Install)",#17B169,#17B169,#fff,,89109,,"Adriann Kamakahukilani",,,"Caesars Palace,S Las Vegas Blvd,Las Vegas,NV,89109",1,146102,Z7291,Accounting,Local-1,,,1,,1166,36.11672,-115.173377
7809,,,,-16,7809,"Chuck Stutz",,Completed,60256996,6392.59,Removal,IGT,"The Santa Claran Hotel & Casino",Espanola,NM,"Prosperity Link ","4 x 1","
Not sure if a gaming license is required, I have a call into the casino to ask.

-------

Serial #: Z1903
Customer Sign Part #: PEAK49-SNGLFACE-LED Eye Fi
Sign Manufacture: Eye Fi
Customer Product #: 
          ",05:00,"Serial #: Z1903
Customer Sign Part #: PEAK49-SNGLFACE-LED Eye Fi","2026-03-25 12:18:18",125,NA,0,4/22/26,,INVOICED,"Peak Slant 49",Yes,2026-04-08,"Adrian Walker, Ernesto Perez",0,2,7809-5394,,5394,,,120,"2026-04-08 05:00","2026-04-08 07:00:00",,,,,Yes,,"IGT The Santa Claran Hotel & Casino (Removal)",#17B169,#17B169,#fff,,87532,,"Adriann Kamakahukilani",,,"The Santa Claran Hotel & Casino,460 North Riverside Drive,Espanola,NM,87532",1,,Z1903,Accounting,"Zone 6",,,1,,1112,35.99659,-106.066307
7813,,16,,-16,7813,"Hadji Cometa",,Completed,"SVO 8140678",850.00,Removal,IGT,"The Strat Casino","Las Vegas",NV,WOF,3x1,"
We will provide the SVO as soon as it becomes available. 

-------

Serial #: 
Customer Sign Part #: VWL-03505-310
Sign Manufacture: FI
Customer Product #: 
          ",05:00:00,"Customer Sign Part #: VWL-03505-310","2026-03-27 15:17:00",125,NA,0,4/22/26,2026/I-00876,INVOICED,"WOF Trio",Yes,2026-04-08,"Dylan Chun, Ulysses Herrera",0,2,7813-5395,"2026-04-08 19:28:44",5395,,,120,"2026-04-08 05:00:00","2026-04-08 07:00:00",,,,,No,,"IGT The Strat Casino (Removal)",#17B169,#17B169,#fff,,89102,,"Adriann Kamakahukilani",,,"The Strat Casino,2000 Las Vegas Blvd S,Las Vegas,NV,89102",1,146391,Z7608,Accounting,Local-1,,,1,,1153,36.147526,-115.156548
7828,,13,,-15,7828,"Craig Vinciguerra",,Confirmed,,,Repair,Bluberi,"Excalibur Hotel","Las Vegas",NV,,,,08:00,,"2026-04-09 08:09:49",125,,,,,,"LED Sign",Yes,2026-04-09,"Ulysses Herrera",0,1,7828-5397,"2026-04-11 19:21:10",5397,,,120,"2026-04-09 08:00","2026-04-09 10:00:00",,,,,No,,"Bluberi Excalibur Hotel (Repair)",#e69500,#e69500,#fff,,89109,,"Adriann Kamakahukilani",,,"Excalibur Hotel,3850 Las Vegas Blvd South,Las Vegas,NV,89109",1,148318,,,Local-1,,,1,,,,
7802,,,,-15,7802,"Kayla Bell",,Completed,PO095435,3900.00,Install,ATI,"Acorn Ridge Casino",Plymouth,CA,"Buffalo Mega Stampede","6 POD","
No Comments

-------

Serial #: 
Customer Sign Part #: NA
Sign Manufacture: EyeFi
Customer Product #: 
          ",08:00:00,,"2026-03-19 06:33:44",125,NA,0,4/22/26,2026/I-00875,INVOICED,"6 Pod Baron",Yes,2026-04-09,"Adrian Walker, Ernesto Perez",0,2,7802-5396,,5396,,,120,"2026-04-09 08:00:00","2026-04-09 10:00:00",,,,,Yes,,"ATI Acorn Ridge Casino (Install)",#17B169,#17B169,#fff,,95669,,"Adriann Kamakahukilani",,,"Acorn Ridge Casino,17500 State Highway 49,Plymouth,CA,95669",1,134518,Z1903,Accounting,"Zone 9",,,1,,1146,38.463155,-120.856856
7748,,,,-11,7748,"Sergio Perez ",,Confirmed,"Not Available at this time.  ",,Install,ATI,"San Manuel Indian Bingo and Casino",Highland,CA,"Monopoly ","4POD ","
Install will start on April 13th. 
Might need two techs to stay onsite just in case on 3/14. 
Need 2 independent Teams. 

-------

Serial #: 
Customer Sign Part #: Not Available at this time 
Sign Manufacture: Eye Fi
Customer Product #: 
          ",05:30:00,"Install will start on April 13th. 
Might need two techs to stay onsite just in case on 3/14. 
Need 2 independent Teams. ","2026-02-05 15:23:53",125,,,,,,"Skyline Sign ",Yes,2026-04-13,"Adrian Walker, Dylan Chun, Stanley Pacheco, Ulysses Herrera",0,4,7748-5398,,5398,,,120,"2026-04-13 05:30:00","2026-04-13 07:30:00",,,,,Yes,,"ATI San Manuel Indian Bingo and Casino (Install)",#e69500,#e69500,#fff,,92346,,"Adriann Kamakahukilani",,,"San Manuel Indian Bingo and Casino,777 San Manuel Boulevard,Highland,CA,92346",1,"148440,148441",,,"Zone 9",,,1,,1109,34.150335,-117.229094
7755,,5,,-10,7755,"Sergio Perez ",,Confirmed,"Not Available at this time.  ",,Install,ATI,"San Manuel Indian Bingo and Casino",Highland,CA,"Monopoly ","4POD ","
Install will start on April 13th. 
Might need two techs to stay onsite just in case on 3/14. 
Need 2 independent Teams. 

-------

Serial #: 
Customer Sign Part #: Not Available at this time 
Sign Manufacture: Eye Fi
Customer Product #: 
          ",05:30:00,"Install will start on April 13th. 
Might need two techs to stay onsite just in case on 3/14. 
Need 2 independent Teams. ","2026-02-11 07:44:57",125,,,,,,"Skyline Sign ",Yes,2026-04-14,"Ulysses Herrera",0,1,7755-5401,"2026-04-19 13:43:47",5401,,,120,"2026-04-14 05:30:00","2026-04-14 07:30:00",,,,,Yes,,"ATI San Manuel Indian Bingo and Casino (Install)",#e69500,#e69500,#fff,,92346,,"Adriann Kamakahukilani",,,"San Manuel Indian Bingo and Casino,777 San Manuel Boulevard,Highland,CA,92346",1,"148440,148444",,,"Zone 9",,,1,,1109,34.150335,-117.229094
7819,,,,-10,7819,"Hadji Cometa",,Confirmed,1531571,,Removal,IGT,"Downtown Grand Hotel","Las Vegas",NV,WOF,1x1,"
There is a removal of 2 signs that works with this install - 
SVO 8125065 
(SGN-DRS WHEEL-2X1 WOF BANK,FI)  &  (SGN-DRS WHEEL-4 POD WOF BANK,FI)

-------

Serial #: 
Customer Sign Part #: VWL-03531-102
Sign Manufacture: FI
Customer Product #: 
          ",05:00:00,"There is a removal of 2 signs that works with this install - 
SVO 8125065 
(SGN-DRS WHEEL-2X1 WOF BANK,FI)  &  (SGN-DRS WHEEL-4 POD WOF BANK,FI)","2026-04-01 14:23:20",125,,,,,,"Crystal Reel",Yes,2026-04-14,"Adrian Walker, Adriann Kamakahukilani, Ernesto Perez",0,3,7819-5400,,5400,,,120,"2026-04-14 05:00:00","2026-04-14 07:00:00",,,,,,,"IGT Downtown Grand Hotel (Removal)",#e69500,#e69500,#fff,,89101,,"Adriann Kamakahukilani",,,"Downtown Grand Hotel,206 North 3rd Street,Las Vegas,NV,89101",1,"145955,146003","Z7238,Z7253",,Local-1,,,1,,1158,36.171677,-115.141579
7818,,,,-10,7818,"Hadji Cometa",,"Cancelled - NB",1531571,,Install,IGT,"Downtown Grand Hotel","Las Vegas",NV,WOF,1x1,"
There is a removal of 2 signs that works with this install - 
SVO 8125065 
(SGN-DRS WHEEL-2X1 WOF BANK,FI)  &  (SGN-DRS WHEEL-4 POD WOF BANK,FI)

-------

Serial #: 
Customer Sign Part #: VWL-03531-102
Sign Manufacture: FI
Customer Product #: 
          ",05:00:00,"There is a removal of 2 signs that works with this install - 
SVO 8125065 
(SGN-DRS WHEEL-2X1 WOF BANK,FI)  &  (SGN-DRS WHEEL-4 POD WOF BANK,FI)","2026-04-01 14:16:09",125,,,,,,"Crystal Reel",Yes,2026-04-14,"No techs assigned",,,7818-5399,,5399,,,120,"2026-04-14 05:00:00","2026-04-14 07:00:00",,,"Wrong sign ordered",,,,"IGT Downtown Grand Hotel (Install)",#DA70D6,#DA70D6,#fff,,89101,,"Adriann Kamakahukilani",,,"Downtown Grand Hotel,206 North 3rd Street,Las Vegas,NV,89101",1,,,,Local-1,,,1,,1158,36.171677,-115.141579
7808,,,,-9,7808,"Richard Serna",,"Cancelled - NB",,,Removal,AGS,"Graton Casino","Rohnert Park",CA,Unknown,"5 POD","
Service Location: Graton Casino

Address : 288 Golf Course Drive West, Rohnert Park, CA 94928

Date: 4/15/26 5AM Start Time

Project: 5-pod 360 sign ( removal )

Serial: EF0820211030

 

Requester: Richard Serna

Techs on site: Alicia Jimenez / Cris Small  /  Robert Mata

 

Licensing needs : yes

Sign jacks needed : yes

Floor mounted: no

-------

Serial #: EF0820211030
Customer Sign Part #: Uknown
Sign Manufacture: Unknown
Customer Product #: 
          ",05:00:00,,"2026-03-24 13:40:54",125,,,,,,"360 ",Yes,2026-04-15,"No techs assigned",,,,,,,,120,"2026-04-15 05:00:00","2026-04-15 07:00:00",,,"Customer will reschedule. ",,Yes,,"AGS Graton Casino (Removal)",#DA70D6,#DA70D6,#fff,,94928,,"Adriann Kamakahukilani",,,"Graton Casino,288 Golf Course Drive,Rohnert Park,CA,94928",1,,,,"Zone 9",,,1,,1150,38.362258,-122.707401
7807,,5,,-8,7807,"Lindsay Rogers",,Confirmed,"SORT208830 & SORT209053",,Removal,AGS,"Agua Caliente Resort Casino Spa Rancho Mirage","Rancho Mirage",CA,"360 Premium","4POD 360 Premium","
No Comments

-------

Serial #: EF0903211057
Customer Sign Part #: C39-00048
Sign Manufacture: AGS-EYEFI
Customer Product #: C39-00048
          ",08:00:00,"Serial #: EF0903211057
Customer Sign Part #: C39-00048","2026-03-24 12:52:47",125,,,,,,"Orion Premium 360",Yes,2026-04-16,"Ernesto Perez, Ulysses Herrera",0,2,7807-5402,"2026-04-19 13:43:12",5402,,,120,"2026-04-16 08:00:00","2026-04-16 10:00:00",,,,,Yes,,"AGS Agua Caliente Resort Casino Spa Rancho Mirage (Removal)",#e69500,#e69500,#fff,,92270,,"Adriann Kamakahukilani",,,"Agua Caliente Resort Casino Spa Rancho Mirage,32250 Bob Hope Drive,Rancho Mirage,CA,92270",1,",134137","EF0719221005,EF1228211001",,"Zone 9",,,1,,1149,33.81448,-116.408461
7826,,,,-8,7826,"Hadji Cometa",,Confirmed,1530387,,Install,IGT,"Boulder Station Hotel & Casino Bingo Room","Las Vegas",NV,"WOF ",3x1,"
No Comments

-------

Serial #: 
Customer Sign Part #: VWL-03505-310
Sign Manufacture: FI
Customer Product #: 
          ",05:00:00,"Customer Sign Part #: VWL-03505-310","2026-04-08 08:44:52",125,,,,,,"WOF Trio",Yes,2026-04-16,"Dylan Chun, Stanley Pacheco",0,2,7826-5403,,5403,,,120,"2026-04-16 05:00:00","2026-04-16 07:00:00",,,,,No,,"IGT Boulder Station Hotel & Casino Bingo Room (Install)",#e69500,#e69500,#fff,,89121,,"Adriann Kamakahukilani",,,"Boulder Station Hotel & Casino Bingo Room,4111 Boulder Highway,Las Vegas,NV,89121",1,,test,,Local-1,,,1,,1168,36.134353,-115.084888
7833,,1,,-8,7833,"Travis Dugger",,Confirmed,TBD,,Removal,IGT,"IGT Showroom","Las Vegas",NV,,,,06:00,,"2026-04-15 12:53:58",125,,,,,,"MB DRS Gambler & 2x2 WOF DRS",Yes,2026-04-16,"Adrian Walker, Proto tech 2 .",0,2,7833-5404,"2026-04-23 20:26:39",5404,,,120,"2026-04-16 06:00","2026-04-16 08:00:00",,,,,No,,"IGT IGT Showroom (Removal)",#e69500,#e69500,#fff,,89113,,"Adriann Kamakahukilani",,,"IGT Showroom,6355 S Buffalo Dr,Las Vegas,NV,89113",1,146128,Z7507,,Local-1,,,1,,,,
7827,,,,-3,7827,"Brittney Kemerley",,Confirmed,SO292224,,Install,AGS,"Mohegan Sun",Uncasville,CT,NA,"4pod squircle","
No Comments

-------

Serial #: 
Customer Sign Part #: C39-00411
Sign Manufacture: EYEFI
Customer Product #: C39-00411
          ",08:00:00,"Customer Sign Part #: C39-00411","2026-04-09 07:00:47",125,,,,,,spectra,Yes,2026-04-21,"Adrian Walker, Dylan Chun",0,2,7827-5408,,5408,,,120,"2026-04-21 08:00:00","2026-04-21 10:00:00",,,,,Yes,,"AGS Mohegan Sun (Install)",#e69500,#e69500,#fff,,06382,,"Adriann Kamakahukilani",,,"Mohegan Sun,1 Mohegan Sun Boulevard,Uncasville,CT,06382",1,148450,EF0318261000,,"Zone 1",,,1,,1170,41.488423,-72.086688
7831,,,,-2,7831,"Lindsay Rogers",,Confirmed,SORT209081,,Removal,AGS,"The Point Casino & Hotel",Kingston,WA,"Orion Curve Premium 360 & 3x2 Premium Inline","Orion Curve Premium 360 & 3x2 Premium Inline","
Orion Curve Premium 360 & 3x2 Premium Inline removal. Request by 4/8 or 4/9

-------

Serial #: EF1028211009
Customer Sign Part #: C39-00048
Sign Manufacture: AGS-EYEFI
Customer Product #: C39-00048
          ",06:00:00,"Serial #: EF1028211009
Customer Sign Part #: C39-00048","2026-04-10 12:05:01",125,,,,,,"Orion Curve Premium 360 & 3x2 Premium Inline",Yes,2026-04-22,"Ernesto Perez, Ulysses Herrera",0,2,7831-5409,,5409,,,120,"2026-04-22 06:00:00","2026-04-22 08:00:00",,,,,Yes,,"AGS The Point Casino & Hotel (Removal)",#e69500,#e69500,#fff,,98346,,"Adriann Kamakahukilani",,,"The Point Casino & Hotel,7989 Northeast Salish Lane,Kingston,WA,98346",1,132502,EF1028211009,,"Zone 8",,,1,,1161,47.844619,-122.543352
7836,,,,-2,7836,"Travis Dugger",,Confirmed,TBD,,Removal,IGT,"IGT Showroom","Las Vegas",NV,,,,06:00,,"2026-04-20 15:10:08",125,,,,,,"MB DRS Gambler",Yes,2026-04-22,"Dylan Chun, Stanley Pacheco",0,2,7836-5410,,5410,,,120,"2026-04-22 06:00","2026-04-22 08:00:00",,,,,No,,"IGT IGT Showroom (Removal)",#e69500,#e69500,#fff,,89113,,"Adriann Kamakahukilani",,,"IGT Showroom,6355 S Buffalo Dr,Las Vegas,NV,89113",1,138249,Z2571,,Local-1,,,1,,,,
7799,,,,3,7799,"Lindsay Rogers",,Confirmed,SORT208809,,Removal,AGS,"Four Winds Casino South Bend","South Bend",IN,"360 4POD Premium","360 4POD Premium","
No Comments

-------

Serial #: EF131490
Customer Sign Part #: C39-00048
Sign Manufacture: AGS-EYEFI
Customer Product #: C39-00048
          ",08:30:00,"Serial #: EF131490
Customer Sign Part #: C39-00048
Sign Manufacture: AGS-EYEFI
Customer Product #: C39-00048","2026-03-18 07:17:53",125,,,,,,"Orion 360",Yes,2026-04-27,"Dylan Chun, Stanley Pacheco",0,2,,,,,,120,"2026-04-27 08:30:00","2026-04-27 10:30:00",,,,,Yes,,"AGS Four Winds Casino South Bend (Removal)",#e69500,#e69500,#fff,,46614,,"Adriann Kamakahukilani",,,"Four Winds Casino South Bend,3000 Prairie Avenue,South Bend,IN,46614",1,,,,"Zone 3",,,1,,1142,41.64165,-86.29166
7806,,,,3,7806,"Alyssa Smith ",,Confirmed,,,Install,ATI,"Desert Diamond Casino Tucson","Tucson,",AZ,"Monopoly ","4 POD","
No Comments

-------

Serial #: 
Customer Sign Part #: MONOPOLY SKYLINE 4POD 
Sign Manufacture: The Fi Company 
Customer Product #: 
          ",08:00:00,"Serial #: 
Customer Sign Part #: MONOPOLY SKYLINE 4POD ","2026-03-24 07:06:03",125,,,,,,Aristocrat,Yes,2026-04-27,"Adrian Walker, Ernesto Perez",0,2,,,,,,120,"2026-04-27 08:00:00","2026-04-27 10:00:00",,,,,Yes,,"ATI Desert Diamond Casino Tucson (Install)",#e69500,#e69500,#fff,,85756,,"Adriann Kamakahukilani",,,"Desert Diamond Casino Tucson,7350 S Nogales Hwy,Tucson,,AZ,85756",1,,,,"Zone 6",,,1,,1148,33.551128,-112.26239
7829,,,,4,7829,"Erica Franklin",,Confirmed,SORT208885,,Removal,AGS,"Desert Diamond Casino Tucson",Tucson,AZ,"Werewolf Fury & Strike",360Sign,"
Requesting game floor removal April 27th at 8am with cabinet pick-up removal from site scheduled for 4/28 

Service Techs - Ray Regalado +1 480 934 5212 & Gabriel Reid 520-784-9149 
Supervisor - Alfred Rivera +1 702 308 2633

-------

Serial #: EF0719221007
Customer Sign Part #: C39-00048 KIT 360 SIGN COMMON COMPONENTS OU49C MERCHANDISING
Sign Manufacture: Eyefi
Customer Product #: 
          ",06:00,"Serial #: EF0719221007
Customer Sign Part #: C39-00048 KIT 360 SIGN COMMON COMPONENTS OU49C MERCHANDISING","2026-04-09 12:14:38",125,,,,,,"4Pod Curve Premium",Yes,2026-04-28,"Adrian Walker, Ernesto Perez",0,2,,,,,,120,"2026-04-28 06:00","2026-04-28 08:00:00",,,,,Yes,,"AGS Desert Diamond Casino Tucson (Removal)",#e69500,#e69500,#fff,,85756,,"Adriann Kamakahukilani",,,"Desert Diamond Casino Tucson,7350 South Nogales Highway,Tucson,AZ,85756",1,,,,"Zone 6",,,1,,1167,32.117992,-110.961339
7832,,,,4,7832,"Hadji Cometa",,Confirmed,1532403,,Install,IGT,"Silver Sevens Hotel & Casino","Las Vegas",NV,WOF,3x1,"
No Comments

-------

Serial #: 
Customer Sign Part #: VWL-03505-310
Sign Manufacture: FI
Customer Product #: 
          ",06:00:00,"Customer Sign Part #: VWL-03505-310","2026-04-15 07:41:00",125,,,,,,"WOF Trio",Yes,2026-04-28,"Dylan Chun, Stanley Pacheco",0,2,,,,,,120,"2026-04-28 06:00:00","2026-04-28 08:00:00",,,,,No,,"IGT Silver Sevens Hotel & Casino (Install)",#e69500,#e69500,#fff,,89119,,"Adriann Kamakahukilani",,,"Silver Sevens Hotel & Casino,4100 Paradise Road,Las Vegas,NV,89119",1,,,,Local-1,,,1,,1172,36.11373,-115.15284
7845,,,,4,7845,"Erica Franklin",,Confirmed,SORT209229,,Removal,AGS,"Mystic Lake Casino","Prior Lake",MN,"Pirate Plunder & Golden Blessings",360sgin,"
Sign Serial # EF1006221003
 
Requesting removal April 28th at 8am

Field Service Tech - Shane Carter +1 763 325 3654 & Travis Calkins +1 218 851 4120
Field Service Supervisor - Merlin Harwood +1 406 229 1555

-------

Serial #:  EF1006221003
Customer Sign Part #: C39-00048 KIT 360 SIGN COMMON COMPONENTS OU49C MERCHANDISING
Sign Manufacture: Eyefi
Customer Product #: 
          ",08:00:00,"Sign Serial # EF1006221003
 
Requesting removal April 28th at 8am

Field Service Tech - Shane Carter +1 763 325 3654 & Travis Calkins +1 218 851 4120
Field Service Supervisor - Merlin Harwood +1 406 229 1555","2026-04-24 06:01:56",125,,,,,,"4-Pod Curve Premium",Yes,2026-04-28,"Superior Sign Company",1,1,,,,,,120,"2026-04-28 08:00:00","2026-04-28 10:00:00",,,,,Yes,,"AGS Mystic Lake Casino (Removal)",#e69500,#e69500,#fff,,55372,,"Adriann Kamakahukilani",,,"Mystic Lake Casino,2400 Mystic Lake Boulevard,Prior Lake,MN,55372",1,,,,"Zone 3",2,,1,,1177,44.72999,-93.47195
7846,,,,7,7846,"Steve Varga",,Confirmed,8146329,,Relocation,IGT,"New York / New York","Las Vegas",NV,"Tiger & Dragon",3-pod,"
No Comments

-------

Serial #: Z6165?
Customer Sign Part #: SGN-PKCURVE 3 POD XLED FF,EGADS
Sign Manufacture: Egads
Customer Product #: 
          ",03:00:00,"Serial #: Z6165?
Customer Sign Part #: SGN-PKCURVE 3 POD XLED FF,EGADS
Sign Manufacture: Egads","2026-04-24 10:52:00",125,,,,,,"Peak Curve-49",Yes,2026-05-01,"Adrian Walker, Dylan Chun",0,2,,,,,,120,"2026-05-01 03:00:00","2026-05-01 05:00:00",,,,,No,,"IGT New York / New York (Relocation)",#e69500,#e69500,#fff,,89109,,"Adriann Kamakahukilani",,,"New York / New York,3790 Las Vegas Boulevard South,Las Vegas,NV,89109",1,,,,Local-1,,,1,,1183,36.101533,-115.174694
